Contig Name	Contig Length
contig_78486_1	25343
contig_78496_1	57322
contig_78498_1	94312
contig_78510_1	79472
contig_78518_1	46058
contig_78519_1	44601
contig_78523_1	294230
contig_78525_1	48523
contig_78536_1	39108
contig_78542_1	41670
contig_78544_1	67225
contig_78550_1	29228
contig_78557_1	142254
contig_78558_1	364629
contig_78565_1	82622
contig_78566_1	119967
contig_78573_1	82693
contig_78575_1	31317
contig_78591_1	16518
contig_78593_1	24288
contig_78597_1	26644
contig_7860_1	2316
contig_78604_1	66632
contig_7862_1	32495
contig_78628_1	11222
contig_7863_1	81789
contig_78650_1	4256
contig_78654_1	14070
contig_78659_1	259024
contig_78667_1	10393
contig_78684_1	50931
contig_78685_1	87362
contig_7870_1	5830
contig_78701_1	22580
contig_78711_1	102051
contig_78716_1	100200
contig_78719_1	8239
contig_78724_1	27140
contig_78729_1	27431
contig_78735_1	117184
contig_78739_1	76422
contig_7874_1	37233
contig_78750_1	201606
contig_7877_1	213618
contig_78785_1	99796
contig_78789_1	22876
contig_78793_1	51162
contig_78797_1	72465
contig_78805_1	31851
contig_78808_1	70240
contig_78821_1	94375
contig_78839_1	46272
contig_78841_1	49671
contig_78846_1	51785
contig_78861_1	174847
contig_78866_1	117276
contig_78876_1	32027
contig_78895_1	565
contig_78896_1	38012
contig_78899_1	17372
contig_78901_1	21802
contig_78906_1	52875
contig_78907_1	45603
contig_78908_1	79399
contig_7892_1	110757
contig_78921_1	134247
contig_78924_1	27386
contig_78935_1	19618
contig_78938_1	31538
contig_78956_1	103772
contig_78957_1	342605
contig_78972_1	65182
contig_78980_1	23177
contig_78982_1	119206
contig_78991_1	29723
contig_78996_1	29421
contig_79004_1	125488
contig_79018_1	28470
contig_79019_1	100601
contig_79020_1	159733
contig_79023_1	120204
contig_79025_1	48402
contig_79029_1	16952
contig_79037_1	17602
contig_79040_1	42962
contig_79048_1	305906
contig_79065_1	41003
contig_79066_1	20388
contig_79068_1	69974
contig_79072_1	47612
contig_79076_1	140328
contig_79087_1	49805
contig_79090_1	24441
contig_79095_1	37580
contig_7911_1	376635
contig_79119_1	61703
contig_79120_1	118652
contig_79122_1	6559
contig_79127_1	105171
contig_79147_1	25188
contig_79156_1	230414
contig_7918_1	33128
contig_79181_1	17538
contig_79198_1	10400
contig_7920_1	1859
contig_79202_1	15173
contig_79207_1	10874
contig_79210_1	11526
contig_79217_1	53967
contig_79218_1	28068
contig_79219_1	48788
contig_79233_1	53838
contig_79247_1	104519
contig_79252_1	174278
contig_79254_1	60637
contig_79261_1	125980
contig_79280_1	247834
contig_7929_1	7699
contig_79291_1	8927
contig_79292_1	9243
contig_79300_1	63405
contig_79303_1	47390
contig_79306_1	25802
contig_79308_1	381939
contig_79319_1	53498
contig_79327_1	82628
contig_7933_1	142913
contig_79347_1	21445
contig_79367_1	10087
contig_79372_1	98941
contig_79377_1	16501
contig_79385_1	40667
contig_79387_1	19905
contig_7939_1	3729
contig_79392_1	123315
contig_79407_1	25846
contig_79408_1	172241
contig_79412_1	17340
contig_79414_1	34746
contig_79415_1	13498
contig_79418_1	185548
contig_79420_1	22599
contig_7943_1	126010
contig_79430_1	92984
contig_79436_1	283266
contig_79452_1	68447
contig_79454_1	68528
contig_7947_1	4204
contig_79482_1	50230
contig_79486_1	20209
contig_79495_1	48330
contig_79497_1	16846
contig_79511_1	34029
contig_79517_1	36051
contig_79519_1	74133
contig_7952_1	69187
contig_79520_1	95627
contig_7953_1	40402
contig_79532_1	157340
contig_79536_1	4787
contig_79540_1	55902
contig_79548_1	51343
contig_79549_1	12842
contig_79571_1	13172
contig_79576_1	10716
contig_79578_1	398221
contig_79583_1	29622
contig_79585_1	49775
contig_79588_1	91345
contig_79591_1	16049
contig_79594_1	54305
contig_79595_1	29010
contig_79601_1	107101
contig_79602_1	88817
contig_7961_1	128748
contig_79614_1	89554
contig_79615_1	4901
contig_79617_1	64530
contig_79623_1	35704
contig_79626_1	71599
contig_79631_1	276431
contig_79635_1	113514
contig_79636_1	136019
contig_7965_1	16963
contig_79658_1	69390
contig_79668_1	66978
contig_79676_1	527417
contig_79679_1	261189
contig_79688_1	26373
contig_79709_1	60788
contig_79727_1	18426
contig_79728_1	5027
contig_79729_1	5136
contig_79734_1	86218
contig_79740_1	34269
contig_79748_1	54437
contig_79754_1	34103
contig_79759_1	75122
contig_79761_1	21336
contig_79765_1	81696
contig_79801_1	22758
contig_79803_1	37550
contig_79817_1	141504
contig_79827_1	140534
contig_79830_1	27025
contig_79840_1	34414
contig_79849_1	14532
contig_79853_1	32207
contig_79858_1	4668
contig_79859_1	2125
contig_79860_1	8046
contig_79861_1	3175
contig_79863_1	14955
contig_79864_1	20008
contig_79869_1	30213
contig_79870_1	17785
contig_79872_1	8157
contig_79881_1	46634
contig_79887_1	31149
contig_79898_1	32980
contig_79899_1	20867
contig_7990_1	30488
contig_79903_1	12841
contig_79906_1	114775
contig_79907_1	46946
contig_79912_1	44829
contig_79914_1	21306
contig_79916_1	105174
contig_79962_1	17269
contig_79969_1	93881
contig_7997_1	28381
contig_79975_1	37280
contig_7998_1	1674
contig_79983_1	44000
contig_7999_1	2096
contig_79993_1	30778
contig_8000_1	158599
contig_80002_1	30507
contig_80008_1	18965
contig_80010_1	54876
contig_80018_1	141978
contig_80027_1	68240
contig_80029_1	27033
contig_8003_1	17656
contig_80034_1	44898
contig_80036_1	27373
contig_80042_1	39962
contig_80051_1	45989
contig_80053_1	20114
contig_80058_1	52712
contig_80066_1	40255
contig_80071_1	30249
contig_80073_1	36160
contig_80075_1	29990
contig_80082_1	14981
contig_80085_1	18324
contig_80088_1	35869
contig_8009_1	50771
contig_80095_1	20037
contig_80103_1	20684
contig_8011_1	5182
contig_80110_1	66388
contig_80119_1	317605
contig_80121_1	108163
contig_80122_1	61100
contig_80123_1	4848
contig_80129_1	7460
contig_80136_1	23148
contig_80145_1	121172
contig_80160_1	31073
contig_80162_1	27608
contig_80169_1	68701
contig_80196_1	62014
contig_8021_1	541
contig_80234_1	19061
contig_80239_1	27355
contig_80241_1	49774
contig_8025_1	51084
contig_80252_1	29906
contig_80253_1	25894
contig_80260_1	58843
contig_80266_1	40017
contig_80267_1	212623
contig_8028_1	26321
contig_80280_1	140564
contig_80299_1	33242
contig_80301_1	73921
contig_80308_1	131514
contig_8031_1	144318
contig_80312_1	119163
contig_80324_1	72557
contig_80327_1	29843
contig_80328_1	51271
contig_80353_1	1771
contig_80357_1	25746
contig_80362_1	29728
contig_80371_1	179409
contig_80374_1	99941
contig_80383_1	117969
contig_80388_1	42893
contig_80389_1	36518
contig_80394_1	97289
contig_80399_1	29461
contig_80407_1	161614
contig_80408_1	61101
contig_8042_1	19478
contig_80442_1	7881
contig_80443_1	29917
contig_80452_1	20706
contig_80455_1	43264
contig_80475_1	122812
contig_80477_1	31756
contig_80480_1	60842
contig_80481_1	199398
contig_80485_1	79655
contig_8051_1	207995
contig_8052_1	7173
contig_8054_1	170116
contig_80546_1	53787
contig_80548_1	24839
contig_80550_1	12062
contig_80554_1	24968
contig_80561_1	748
contig_80573_1	1078
contig_80589_1	21508
contig_80597_1	35629
contig_80602_1	21716
contig_80605_1	20821
contig_80610_1	7637
contig_8062_1	73927
contig_80620_1	250907
contig_8063_1	78316
contig_80640_1	220040
contig_8066_1	29795
contig_80669_1	73918
contig_8067_1	37332
contig_80681_1	32603
contig_80687_1	97267
contig_80704_1	30342
contig_80706_1	28138
contig_80731_1	540
contig_80734_1	79787
contig_80745_1	147292
contig_80759_1	133149
contig_80762_1	46945
contig_80765_1	34960
contig_80767_1	37622
contig_8077_1	2677
contig_80771_1	17757
contig_80776_1	4035
contig_80780_1	33019
contig_80781_1	35918
contig_80786_1	24378
contig_80787_1	26034
contig_80796_1	46312
contig_80802_1	43336
contig_80805_1	62841
contig_80812_1	775
contig_80823_1	29829
contig_80838_1	30214
contig_80852_1	6286
contig_80858_1	98745
contig_80865_1	26005
contig_80868_1	102754
contig_80882_1	20090
contig_80883_1	39014
contig_80884_1	36860
contig_80886_1	42969
contig_80890_1	49082
contig_80897_1	53418
contig_80900_1	55658
contig_80901_1	21177
contig_80905_1	63134
contig_80907_1	50378
contig_80913_1	61766
contig_80922_1	60412
contig_80929_1	4014
contig_80933_1	75019
contig_80938_1	95244
contig_80962_1	36373
contig_80963_1	14398
contig_80984_1	156764
contig_80988_1	38722
contig_80989_1	162893
contig_8099_1	69726
contig_80997_1	169237
contig_81000_1	27098
contig_81004_1	54584
contig_8104_1	38100
contig_81045_1	21906
contig_81048_1	33438
contig_8105_1	602142
contig_81050_1	18336
contig_81053_1	24573
contig_81055_1	309236
contig_81060_1	50675
contig_81063_1	10641
contig_81091_1	1865
contig_8110_1	26388
contig_81112_1	17287
contig_81119_1	25913
contig_8112_1	316621
contig_81128_1	11026
contig_81132_1	971
contig_81135_1	530
contig_81141_1	621
contig_8115_1	506
contig_81180_1	29668
contig_81187_1	49695
contig_81193_1	94766
contig_81204_1	10823
contig_81216_1	18946
contig_81219_1	32312
contig_81234_1	48554
contig_81237_1	10868
contig_81241_1	22139
contig_81242_1	18469
contig_81250_1	37299
contig_81253_1	42679
contig_81254_1	158217
contig_81262_1	35355
contig_81264_1	24094
contig_81267_1	27835
contig_81268_1	12239
contig_81270_1	67583
contig_81280_1	229341
contig_81283_1	8482
contig_8131_1	211295
contig_8132_1	3371
contig_81320_1	9494
contig_81330_1	44035
contig_8136_1	80654
contig_81363_1	94045
contig_81377_1	18889
contig_81379_1	96387
contig_81386_1	76686
contig_8139_1	84030
contig_81391_1	51860
contig_81396_1	38788
contig_81400_1	60699
contig_81404_1	51757
contig_81412_1	93192
contig_81418_1	1005
contig_81430_1	618141
contig_81436_1	29037
contig_81437_1	152480
contig_81438_1	268671
contig_8144_1	15682
contig_81443_1	89067
contig_81447_1	9873
contig_8146_1	961
contig_8147_1	3426
contig_81502_1	66180
contig_81506_1	24183
contig_81508_1	126934
contig_81523_1	30067
contig_81525_1	27862
contig_81530_1	46067
contig_8154_1	37448
contig_81551_1	249685
contig_8157_1	524684
contig_81570_1	269431
contig_81573_1	22236
contig_81584_1	71425
contig_81586_1	87434
contig_81593_1	156930
contig_81600_1	35178
contig_81608_1	37628
contig_81612_1	26247
contig_81613_1	34162
contig_81615_1	64739
contig_81626_1	210036
contig_81641_1	34112
contig_81673_1	223218
contig_8169_1	38246
contig_81721_1	21479
contig_81734_1	42653
contig_81736_1	56557
contig_81737_1	37628
contig_8174_1	612
contig_81740_1	13411
contig_81748_1	29949
contig_81749_1	4022
contig_8175_1	21205
contig_81752_1	26930
contig_81758_1	68844
contig_81809_1	27498
contig_81814_1	51852
contig_81845_1	9729
contig_81862_1	71037
contig_81863_1	72027
contig_81871_1	103205
contig_81874_1	25450
contig_81878_1	40434
contig_81881_1	24406
contig_81883_1	48889
contig_81892_1	84414
contig_81899_1	48667
contig_8190_1	13192
contig_81908_1	17662
contig_81913_1	25350
contig_81914_1	31638
contig_81924_1	377509
contig_81928_1	47415
contig_81932_1	38398
contig_81945_1	21904
contig_81949_1	150335
contig_81966_1	109768
contig_81972_1	12436
contig_81973_1	26753
contig_81979_1	94985
contig_81980_1	50158
contig_81983_1	25964
contig_81989_1	70170
contig_81990_1	8449
contig_82001_1	1171
contig_82007_1	13155
contig_82012_1	162420
contig_82018_1	117284
contig_82021_1	113973
contig_82024_1	67125
contig_82049_1	26623
contig_82057_1	20542
contig_82070_1	59754
contig_82072_1	8528
contig_82075_1	251665
contig_82085_1	92144
contig_82097_1	26243
contig_82098_1	10520
contig_82107_1	292547
contig_82109_1	87433
contig_82116_1	312476
contig_82129_1	56335
contig_8213_1	41133
contig_82133_1	68340
contig_82137_1	207879
contig_82195_1	19504
contig_82215_1	5739
contig_8222_1	371878
contig_82249_1	89952
contig_82250_1	43641
contig_82260_1	35311
contig_8227_1	6600
contig_82272_1	183846
contig_8231_1	252897
contig_82324_1	15171
contig_82337_1	29530
contig_82341_1	23931
contig_82342_1	167402
contig_82353_1	56233
contig_82359_1	164447
contig_8236_1	34875
contig_82364_1	93324
contig_8237_1	17656
contig_82376_1	25748
contig_82385_1	72149
contig_82389_1	99767
contig_82392_1	8942
contig_82396_1	61237
contig_8240_1	1567
contig_82400_1	33501
contig_82413_1	172062
contig_8242_1	20730
contig_82422_1	161136
contig_82424_1	23231
contig_82428_1	135037
contig_8243_1	806401
contig_82430_1	36316
contig_8245_1	51546
contig_82451_1	8323
contig_82452_1	24623
contig_82455_1	14467
contig_82458_1	40962
contig_82459_1	15633
contig_82460_1	17665
contig_82462_1	138206
contig_82466_1	31174
contig_82480_1	41215
contig_82500_1	209299
contig_82501_1	16332
contig_82503_1	32172
contig_82508_1	109830
contig_82513_1	99513
contig_82521_1	98081
contig_82524_1	3422
contig_8253_1	173660
contig_82530_1	15336
contig_82538_1	43786
contig_8254_1	159541
contig_82540_1	10654
contig_82543_1	127192
contig_82549_1	98702
contig_82554_1	29066
contig_82558_1	18992
contig_82563_1	126212
contig_82568_1	45494
contig_82570_1	62678
contig_82573_1	95445
contig_82574_1	18892
contig_82587_1	3249
contig_8259_1	199424
contig_82642_1	14568
contig_8265_1	45459
contig_82667_1	19520
contig_82669_1	23231
contig_82673_1	159820
contig_82678_1	34722
contig_82681_1	38635
contig_82688_1	88400
contig_82699_1	10807
contig_82710_1	38150
contig_8272_1	601
contig_82721_1	39954
contig_82749_1	9472
contig_82756_1	57464
contig_8277_1	1299
contig_82773_1	4204
contig_82775_1	41902
contig_82776_1	23450
contig_82777_1	28576
contig_82780_1	115530
contig_82790_1	546579
contig_82792_1	89915
contig_82795_1	17007
contig_82796_1	230693
contig_8280_1	37581
contig_82800_1	25019
contig_82802_1	142649
contig_82808_1	110596
contig_82819_1	154872
contig_82824_1	99763
contig_82825_1	112164
contig_82828_1	278453
contig_82836_1	56044
contig_82840_1	44643
contig_82844_1	12712
contig_82848_1	51153
contig_82857_1	96967
contig_82863_1	109905
contig_82868_1	74042
contig_82884_1	185692
contig_82889_1	34123
contig_82896_1	99387
contig_8290_1	31094
contig_82905_1	264559
contig_82917_1	72425
contig_82924_1	31962
contig_82929_1	62640
contig_8294_1	141352
contig_82946_1	89355
contig_82954_1	12349
contig_82958_1	54067
contig_82961_1	66627
contig_82962_1	146428
contig_82966_1	22051
contig_82968_1	81662
contig_82972_1	74598
contig_82974_1	31055
contig_82987_1	42565
contig_82992_1	43093
contig_82998_1	67431
contig_82999_1	146285
contig_83008_1	35090
contig_83012_1	15561
contig_83031_1	28153
contig_83032_1	158796
contig_83045_1	42451
contig_83051_1	9268
contig_83054_1	40921
contig_83056_1	63131
contig_83064_1	70074
contig_83072_1	38255
contig_83081_1	21700
contig_83082_1	15840
contig_83089_1	18165
contig_8309_1	4422
contig_83091_1	21666
contig_83096_1	16230
contig_83100_1	10948
contig_83102_1	14655
contig_83114_1	144833
contig_83127_1	17962
contig_83146_1	139067
contig_83147_1	52062
contig_83154_1	40102
contig_83157_1	64009
contig_83158_1	28764
contig_83159_1	36844
contig_83161_1	45046
contig_83164_1	32388
contig_83166_1	198757
contig_83171_1	17621
contig_83173_1	27970
contig_83185_1	20593
contig_83186_1	59453
contig_83191_1	56185
contig_83197_1	326290
contig_83217_1	331592
contig_83224_1	10981
contig_83233_1	26513
contig_83234_1	37437
contig_83236_1	72108
contig_83237_1	243658
contig_83246_1	36159
contig_83249_1	2917
contig_83252_1	4791
contig_83263_1	98787
contig_8328_1	48664
contig_83291_1	146354
contig_83340_1	74855
contig_83343_1	16896
contig_83344_1	52794
contig_83347_1	57245
contig_83354_1	125637
contig_83371_1	14416
contig_83402_1	14710
contig_8341_1	4877
contig_83417_1	36735
contig_83424_1	79514
contig_83429_1	34911
contig_83432_1	20201
contig_83444_1	19095
contig_83451_1	38810
contig_83453_1	70198
contig_83475_1	57832
contig_83484_1	49890
contig_83488_1	23635
contig_83496_1	97754
contig_83501_1	107245
contig_83524_1	28575
contig_83536_1	123246
contig_8354_1	104405
contig_83543_1	54070
contig_83546_1	66124
contig_83548_1	118673
contig_83551_1	49320
contig_83555_1	74675
contig_83581_1	6842
contig_83585_1	66501
contig_8359_1	6692
contig_83596_1	106080
contig_83597_1	30589
contig_83601_1	19717
contig_83609_1	78500
contig_8361_1	3118
contig_83612_1	4815
contig_83628_1	75959
contig_83656_1	4856
contig_83657_1	24123
contig_83659_1	35828
contig_83664_1	83906
contig_83684_1	23188
contig_83688_1	53906
contig_83690_1	424834
contig_83697_1	72012
contig_83701_1	34457
contig_83715_1	31580
contig_83732_1	45626
contig_83740_1	133037
contig_83748_1	89446
contig_8375_1	46461
contig_83753_1	89524
contig_83765_1	80488
contig_83768_1	80264
contig_83775_1	35921
contig_83776_1	74062
contig_8378_1	35777
contig_83787_1	284921
contig_83788_1	91757
contig_83792_1	136376
contig_83798_1	47319
contig_8380_1	734
contig_83809_1	31259
contig_8381_1	152010
contig_83819_1	48972
contig_83824_1	61709
contig_83828_1	46280
contig_83831_1	7973
contig_83852_1	62937
contig_83856_1	55310
contig_83860_1	291623
contig_83862_1	164246
contig_83872_1	17784
contig_83884_1	32579
contig_8389_1	53373
contig_83890_1	30735
contig_83899_1	53706
contig_8390_1	24983
contig_83903_1	69152
contig_83908_1	18695
contig_8392_1	86979
contig_83932_1	649
contig_83933_1	10201
contig_83940_1	39987
contig_83942_1	66174
contig_83954_1	72175
contig_83959_1	48601
contig_8397_1	984
contig_83979_1	32241
contig_83982_1	45430
contig_83988_1	84391
contig_83995_1	25451
contig_83998_1	92529
contig_84011_1	114776
contig_84019_1	145462
contig_84023_1	37757
contig_84027_1	135468
contig_84042_1	67246
contig_8405_1	263200
contig_84056_1	24275
contig_84062_1	35485
contig_84063_1	175050
contig_84066_1	13424
contig_84072_1	75525
contig_84076_1	19756
contig_84080_1	83754
contig_84084_1	33198
contig_84094_1	101225
contig_84100_1	73237
contig_84102_1	36806
contig_84108_1	27462
contig_84118_1	13239
contig_84119_1	27216
contig_84131_1	20877
contig_84139_1	41840
contig_84148_1	43418
contig_8415_1	1916
contig_84151_1	4093
contig_84155_1	34077
contig_84159_1	74085
contig_8416_1	2225
contig_84165_1	18191
contig_84169_1	721540
contig_84170_1	53827
contig_84174_1	20926
contig_84175_1	87705
contig_84180_1	88990
contig_84184_1	30598
contig_84196_1	25409
contig_84204_1	255796
contig_84211_1	129483
contig_84214_1	26762
contig_84227_1	53359
contig_84229_1	40814
contig_8425_1	4809
contig_84250_1	31909
contig_84251_1	23298
contig_84257_1	18476
contig_8426_1	140259
contig_84262_1	12799
contig_84271_1	38040
contig_84282_1	138916
contig_84284_1	39501
contig_84289_1	41330
contig_84293_1	46076
contig_84297_1	67860
contig_843_1	27591
contig_84308_1	124108
contig_8432_1	34399
contig_84328_1	7413
contig_84338_1	32002
contig_84345_1	25759
contig_84350_1	62945
contig_8436_1	113915
contig_84373_1	16118
contig_84376_1	26044
contig_84385_1	118251
contig_84389_1	26760
contig_84395_1	54836
contig_84399_1	78645
contig_8440_1	5205
contig_84402_1	46814
contig_84406_1	264321
contig_8442_1	81856
contig_84438_1	49947
contig_8444_1	3790
contig_84449_1	96647
contig_84453_1	942768
contig_84464_1	31597
contig_84465_1	48276
contig_84473_1	36391
contig_84476_1	35120
contig_84480_1	42480
contig_84495_1	35273
contig_84496_1	27186
contig_84501_1	88420
contig_84502_1	28460
contig_84504_1	21506
contig_84505_1	92829
contig_84506_1	326951
contig_84518_1	144426
contig_84520_1	48836
contig_84522_1	67113
contig_84530_1	22525
contig_84534_1	260998
contig_84546_1	41209
contig_84574_1	13048
contig_84579_1	21932
contig_84591_1	16718
contig_84603_1	157068
contig_8463_1	191015
contig_84630_1	6077
contig_84634_1	152966
contig_8464_1	108118
contig_84645_1	36331
contig_84649_1	18845
contig_84653_1	65457
contig_8466_1	112497
contig_84661_1	31924
contig_84677_1	20990
contig_84680_1	65633
contig_84685_1	5803
contig_84689_1	31086
contig_84696_1	39789
contig_847_1	136201
contig_84705_1	14997
contig_84709_1	28800
contig_8473_1	38529
contig_84755_1	4234
contig_84756_1	40820
contig_84757_1	53882
contig_8477_1	3565
contig_84775_1	2613
contig_84787_1	34203
contig_8479_1	51484
contig_848_1	97261
contig_84805_1	154780
contig_84811_1	39126
contig_84818_1	65055
contig_84825_1	34197
contig_84826_1	23463
contig_8484_1	39353
contig_84843_1	163210
contig_84847_1	24298
contig_84849_1	43989
contig_84853_1	40323
contig_84854_1	66315
contig_84855_1	11429
contig_84857_1	22458
contig_84865_1	185587
contig_84877_1	65264
contig_84878_1	28412
contig_84880_1	46198
contig_84881_1	56285
contig_84882_1	102524
contig_8491_1	1576
contig_84937_1	29012
contig_8494_1	6468
contig_84958_1	38435
contig_84965_1	24865
contig_84967_1	73119
contig_84979_1	19917
contig_84984_1	17865
contig_84990_1	37184
contig_84993_1	58613
contig_84994_1	6977
contig_8500_1	700
contig_85011_1	21843
contig_85022_1	25839
contig_85023_1	26466
contig_85024_1	4994
contig_85052_1	13167
contig_85053_1	159166
contig_85055_1	58505
contig_85056_1	107672
contig_8506_1	16803
contig_85065_1	52912
contig_85073_1	72992
contig_85075_1	11673
contig_85076_1	89878
contig_85077_1	78487
contig_85079_1	71590
contig_85118_1	6671
contig_85129_1	32755
contig_85135_1	60426
contig_85139_1	55621
contig_85142_1	83003
contig_85158_1	28333
contig_85159_1	23056
contig_85167_1	122365
contig_85168_1	17522
contig_85170_1	2099
contig_85177_1	27458
contig_85193_1	159708
contig_85197_1	41076
contig_85213_1	83539
contig_85246_1	61349
contig_85249_1	59107
contig_85254_1	30068
contig_8526_1	926
contig_85262_1	30482
contig_85267_1	17215
contig_85271_1	15973
contig_85274_1	166806
contig_85293_1	270256
contig_85300_1	29807
contig_85305_1	23024
contig_8531_1	13694
contig_85313_1	30552
contig_85317_1	37518
contig_85326_1	33384
contig_85338_1	31479
contig_85340_1	157957
contig_85345_1	58342
contig_8535_1	183239
contig_85350_1	53221
contig_85352_1	122457
contig_85356_1	241316
contig_85363_1	79603
contig_85368_1	68686
contig_85370_1	57455
contig_85372_1	317374
contig_8539_1	18865
contig_85390_1	38466
contig_8540_1	617
contig_8541_1	415878
contig_85413_1	150430
contig_85418_1	7645
contig_85442_1	341832
contig_85443_1	133567
contig_85446_1	124972
contig_85450_1	26816
contig_85457_1	156612
contig_85467_1	230347
contig_85475_1	56587
contig_85477_1	16453
contig_85478_1	53773
contig_85479_1	211895
contig_85486_1	8844
contig_85487_1	66628
contig_85488_1	19842
contig_85489_1	198910
contig_85495_1	23424
contig_85496_1	40918
contig_85498_1	116163
contig_85507_1	124176
contig_85517_1	67184
contig_85524_1	88833
contig_85530_1	58051
contig_85554_1	40694
contig_85555_1	22616
contig_8558_1	237831
contig_85588_1	307266
contig_8559_1	86140
contig_85596_1	90695
contig_85601_1	79456
contig_85609_1	30071
contig_85615_1	23039
contig_8563_1	247871
contig_85633_1	34298
contig_85637_1	46901
contig_85642_1	17506
contig_85644_1	88238
contig_85647_1	16970
contig_85648_1	40231
contig_85655_1	48823
contig_85657_1	137995
contig_85658_1	17132
contig_85661_1	30337
contig_85662_1	30260
contig_85667_1	22154
contig_85670_1	20895
contig_85672_1	50297
contig_85673_1	40980
contig_85677_1	47418
contig_85678_1	182220
contig_85681_1	56957
contig_85694_1	42806
contig_85711_1	43987
contig_85734_1	31513
contig_85739_1	169760
contig_8574_1	21471
contig_85766_1	42178
contig_8578_1	241622
contig_85786_1	377838
contig_85795_1	14395
contig_85799_1	33790
contig_85800_1	142701
contig_85806_1	11760
contig_85807_1	44105
contig_85809_1	21703
contig_85811_1	43744
contig_85819_1	51938
contig_85824_1	62617
contig_85837_1	6672
contig_85850_1	355135
contig_85879_1	36477
contig_85882_1	143916
contig_85891_1	45028
contig_85909_1	11949
contig_85911_1	14940
contig_85914_1	74101
contig_85918_1	35353
contig_85937_1	75576
contig_85940_1	18370
contig_85958_1	30169
contig_85966_1	93561
contig_85971_1	59124
contig_85980_1	42445
contig_85985_1	81625
contig_85993_1	53104
contig_85997_1	26936
contig_86002_1	31380
contig_86011_1	40798
contig_86016_1	39793
contig_86018_1	3192
contig_86022_1	21580
contig_86027_1	48365
contig_8604_1	4849
contig_86047_1	59404
contig_86053_1	789
contig_86061_1	48850
contig_86067_1	63273
contig_86072_1	360970
contig_8609_1	34698
contig_86100_1	46584
contig_86104_1	33737
contig_86109_1	52199
contig_86116_1	30581
contig_86123_1	119797
contig_86130_1	30094
contig_86144_1	1926
contig_86168_1	39925
contig_86170_1	52229
contig_86185_1	44588
contig_86186_1	23464
contig_86206_1	83872
contig_86207_1	59948
contig_8621_1	2324
contig_86215_1	36597
contig_86218_1	32069
contig_86225_1	5708
contig_86226_1	2732
contig_86235_1	47739
contig_86240_1	46465
contig_86250_1	45308
contig_86254_1	49709
contig_86257_1	18795
contig_86284_1	66405
contig_86289_1	90297
contig_86291_1	43588
contig_86293_1	222600
contig_86297_1	17976
contig_86299_1	72342
contig_86311_1	148869
contig_86316_1	13632
contig_86322_1	167968
contig_86332_1	25744
contig_86333_1	76628
contig_86334_1	47667
contig_86344_1	144766
contig_86353_1	33878
contig_86371_1	15579
contig_86383_1	17587
contig_86390_1	128488
contig_86393_1	17207
contig_86398_1	64763
contig_86404_1	163490
contig_86413_1	45832
contig_86420_1	12703
contig_86426_1	8604
contig_86430_1	55950
contig_86435_1	38957
contig_86436_1	35021
contig_86439_1	15326
contig_86449_1	132806
contig_86456_1	50844
contig_86462_1	13374
contig_86471_1	130098
contig_86472_1	105593
contig_86474_1	40934
contig_86484_1	97184
contig_86492_1	55256
contig_86498_1	32870
contig_86501_1	40878
contig_86507_1	57266
contig_86514_1	75122
contig_86518_1	119138
contig_86529_1	77373
contig_86536_1	17532
contig_86540_1	46787
contig_86546_1	79525
contig_86549_1	20627
contig_86559_1	101657
contig_86562_1	44237
contig_86569_1	34789
contig_86570_1	41813
contig_86572_1	30830
contig_86579_1	22894
contig_86582_1	88655
contig_86585_1	51881
contig_86589_1	108456
contig_8659_1	92459
contig_86592_1	161373
contig_86595_1	419787
contig_86598_1	33732
contig_86600_1	32906
contig_86602_1	61580
contig_86607_1	47898
contig_8661_1	146948
contig_86610_1	32987
contig_86615_1	33688
contig_86617_1	37535
contig_86621_1	105095
contig_86622_1	23291
contig_86624_1	24024
contig_86628_1	39168
contig_86633_1	45687
contig_86635_1	7875
contig_8664_1	318933
contig_86665_1	20430
contig_86666_1	38130
contig_86669_1	79562
contig_86670_1	97677
contig_86688_1	75889
contig_86692_1	15583
contig_86703_1	40524
contig_86708_1	50635
contig_8671_1	45277
contig_86720_1	5713
contig_86724_1	40360
contig_86725_1	30777
contig_86728_1	102617
contig_86735_1	202386
contig_86736_1	36117
contig_86749_1	30868
contig_8675_1	1829
contig_86750_1	34030
contig_86751_1	6364
contig_86759_1	104179
contig_86763_1	17006
contig_86768_1	78728
contig_8677_1	62957
contig_86780_1	33623
contig_86782_1	58923
contig_86785_1	42666
contig_86812_1	25340
contig_86813_1	32671
contig_86824_1	61229
contig_86826_1	78448
contig_86832_1	46631
contig_86840_1	170299
contig_86841_1	16682
contig_86842_1	38372
contig_86848_1	44085
contig_86849_1	91220
contig_86857_1	40511
contig_86859_1	20470
contig_86865_1	115812
contig_86876_1	105432
contig_86879_1	46226
contig_86881_1	6421
contig_86893_1	56139
contig_86904_1	28231
contig_86906_1	165277
contig_86913_1	35955
contig_86914_1	50741
contig_86926_1	48626
contig_86929_1	40669
contig_86948_1	125070
contig_86952_1	26575
contig_86962_1	75098
contig_86967_1	34963
contig_86974_1	59087
contig_86976_1	150292
contig_86992_1	14927
contig_86994_1	28727
contig_87011_1	44282
contig_87014_1	20748
contig_87015_1	19374
contig_87020_1	48716
contig_87026_1	21334
contig_8703_1	4142
